num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
74	2021-11-24	00:15:42	8	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	169	2.374
74	2021-11-24	00:15:42	9	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-189	2.789
74	2021-11-24	00:15:42	10	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	151	2.351
74	2021-11-24	00:15:42	11	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-74	2.99
74	2021-11-24	00:15:42	12	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-156	3.283
74	2021-11-24	00:15:42	13	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-161	1.81
74	2021-11-24	00:15:42	14	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-86	1.474
74	2021-11-24	00:15:42	15	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	90	2.306
74	2021-11-24	00:15:42	16	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	112	1.504
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
77	2021-11-24	01:16:09	1	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-192	9.599
77	2021-11-24	01:16:09	2	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	205	5.586
77	2021-11-24	01:16:09	3	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	136	4.966
77	2021-11-24	01:16:09	4	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-112	5.053
77	2021-11-24	01:16:09	5	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	141	4.487
77	2021-11-24	01:16:09	6	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	116	4.197
77	2021-11-24	01:16:09	7	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-190	2.764
77	2021-11-24	01:16:09	8	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	163	3.545
77	2021-11-24	01:16:09	9	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-197	3.215
77	2021-11-24	01:16:09	10	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	169	2.83
77	2021-11-24	01:16:09	11	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	176	4.461
77	2021-11-24	01:16:09	12	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-210	2.828
77	2021-11-24	01:16:09	13	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-193	2.675
77	2021-11-24	01:16:09	14	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-189	2.297
77	2021-11-24	01:16:09	15	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	166	2.137
77	2021-11-24	01:16:09	16	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-210	2.149
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
78	2021-11-24	01:16:48	1	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	190	10.157
78	2021-11-24	01:16:48	2	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-176	3.485
78	2021-11-24	01:16:48	3	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-171	5.295
78	2021-11-24	01:16:48	4	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-177	4.44
78	2021-11-24	01:16:48	5	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	204	2.89
78	2021-11-24	01:16:48	6	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-163	3.646
78	2021-11-24	01:16:48	7	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-173	2.219
78	2021-11-24	01:16:48	8	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	180	2.378
78	2021-11-24	01:16:48	9	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	181	3.017
78	2021-11-24	01:16:48	10	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	189	2.325
78	2021-11-24	01:16:48	11	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	184	2.331
78	2021-11-24	01:16:48	12	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-164	2.068
78	2021-11-24	01:16:48	13	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	195	2.19
78	2021-11-24	01:16:48	14	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	201	2.894
78	2021-11-24	01:16:48	15	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-163	2.484
78	2021-11-24	01:16:48	16	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-161	2.071
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
79	2021-11-24	01:52:03	1	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	59	5.384
79	2021-11-24	01:52:03	2	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-49	8.601
79	2021-11-24	01:52:03	3	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-104	7.358
79	2021-11-24	01:52:03	4	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-133	11.053
79	2021-11-24	01:52:03	5	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-112	5.806
79	2021-11-24	01:52:03	6	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	115	5.32
79	2021-11-24	01:52:03	7	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	129	3.168
79	2021-11-24	01:52:03	8	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	138	3.175
79	2021-11-24	01:52:03	9	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-61	3.029
79	2021-11-24	01:52:03	10	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-64	2.788
79	2021-11-24	01:52:03	11	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-80	3.009
79	2021-11-24	01:52:03	12	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-116	2.574
79	2021-11-24	01:52:03	13	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	-87	5.364
79	2021-11-24	01:52:03	14	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	-55	5.976
79	2021-11-24	01:52:03	15	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	-67	3.115
79	2021-11-24	01:52:03	16	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	-65	2.533
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
80	2021-11-24	02:17:31	1	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-229	4.116
80	2021-11-24	02:17:31	2	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-147	2.929
80	2021-11-24	02:17:31	3	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	214	3.364
80	2021-11-24	02:17:31	4	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-223	3.277
80	2021-11-24	02:17:31	5	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	247	3.024
80	2021-11-24	02:17:31	6	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	102	3.397
80	2021-11-24	02:17:31	7	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	229	4.298
80	2021-11-24	02:17:31	8	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-139	3.232
80	2021-11-24	02:17:31	9	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	242	2.378
80	2021-11-24	02:17:31	10	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	59	2.294
80	2021-11-24	02:17:31	11	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	66	2.299
80	2021-11-24	02:17:31	12	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-95	2.779
80	2021-11-24	02:17:31	13	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-103	3.361
80	2021-11-24	02:17:31	14	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-237	2.628
80	2021-11-24	02:17:31	15	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-221	1.934
80	2021-11-24	02:17:31	16	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	215	2.636
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
81	2021-11-24	02:27:04	1	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	211	10.387
81	2021-11-24	02:27:04	2	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	19	11.714
81	2021-11-24	02:27:04	3	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	164	6.95
81	2021-11-24	02:27:04	4	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-159	6.838
81	2021-11-24	02:27:04	5	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-20	7.897
81	2021-11-24	02:27:04	6	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	64	6.167
81	2021-11-24	02:27:04	7	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-155	4.478
81	2021-11-24	02:27:04	8	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-74	4.208
81	2021-11-24	02:27:04	9	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-188	5.534
81	2021-11-24	02:27:04	10	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	48	6.817
81	2021-11-24	02:27:04	11	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	85	5.028
81	2021-11-24	02:27:04	12	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-75	4.445
81	2021-11-24	02:27:04	13	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-174	7.562
81	2021-11-24	02:27:04	14	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-140	7.215
81	2021-11-24	02:27:04	15	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	158	6.93
81	2021-11-24	02:27:04	16	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	73	5.937
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
83	2021-11-24	02:45:54	1	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-259	2.781
83	2021-11-24	02:45:54	2	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	248	3.651
83	2021-11-24	02:45:54	3	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	250	2.708
83	2021-11-24	02:45:54	4	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-245	2.518
83	2021-11-24	02:45:54	5	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-249	2.975
83	2021-11-24	02:45:54	6	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	256	2.592
83	2021-11-24	02:45:54	7	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	233	2.591
83	2021-11-24	02:45:54	8	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-260	2.2
83	2021-11-24	02:45:54	9	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-260	1.963
83	2021-11-24	02:45:54	10	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	260	2.151
83	2021-11-24	02:45:54	11	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-259	2.297
83	2021-11-24	02:45:54	12	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	260	2.035
83	2021-11-24	02:45:54	13	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-260	1.946
83	2021-11-24	02:45:54	14	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-259	2.528
83	2021-11-24	02:45:54	15	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	260	1.993
83	2021-11-24	02:45:54	16	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	260	5.548
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
82	2021-11-24	02:45:49	1	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	-129	6.359
82	2021-11-24	02:45:49	2	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	154	3.507
82	2021-11-24	02:45:49	3	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-115	4.975
82	2021-11-24	02:45:49	4	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	240	4.859
82	2021-11-24	02:45:49	5	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-219	3.464
82	2021-11-24	02:45:49	6	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	0	4.7
82	2021-11-24	02:45:49	7	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-225	5.401
82	2021-11-24	02:45:49	8	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	237	3.392
82	2021-11-24	02:45:49	9	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-229	3.675
82	2021-11-24	02:45:49	10	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	109	5.185
82	2021-11-24	02:45:49	11	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-235	3.761
82	2021-11-24	02:45:49	12	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	235	3.083
82	2021-11-24	02:45:49	13	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	-124	15.549
82	2021-11-24	02:45:49	14	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-160	4.922
82	2021-11-24	02:45:49	15	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	239	2.782
82	2021-11-24	02:45:49	16	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	156	2.875
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
84	2021-11-24	03:22:44	1	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-260	9.951
84	2021-11-24	03:22:44	2	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	6	9.01
84	2021-11-24	03:22:44	3	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	207	8.27
84	2021-11-24	03:22:44	4	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-229	3.697
84	2021-11-24	03:22:44	5	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-172	2.831
84	2021-11-24	03:22:44	6	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	199	3.346
84	2021-11-24	03:22:44	7	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-217	4.436
84	2021-11-24	03:22:44	8	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	227	2.229
84	2021-11-24	03:22:44	9	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-222	3.364
84	2021-11-24	03:22:44	10	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	71	3.566
84	2021-11-24	03:22:44	11	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	230	1.954
84	2021-11-24	03:22:44	12	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-198	2.078
84	2021-11-24	03:22:44	13	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	14	3.554
84	2021-11-24	03:22:44	14	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-48	2.323
84	2021-11-24	03:22:44	15	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	84	1.894
84	2021-11-24	03:22:44	16	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-71	2.133
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
85	2021-11-24	03:39:28	1	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-216	11.442
85	2021-11-24	03:39:28	2	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	172	4.261
85	2021-11-24	03:39:28	3	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	179	5.365
85	2021-11-24	03:39:28	4	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	2	3.066
85	2021-11-24	03:39:28	5	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	0	3.599
85	2021-11-24	03:39:28	6	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	2	2.408
85	2021-11-24	03:39:28	7	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	191	3.564
85	2021-11-24	03:39:28	8	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-213	2.826
85	2021-11-24	03:39:28	9	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-229	4.396
85	2021-11-24	03:39:28	10	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	-17	7.479
85	2021-11-24	03:39:28	11	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-13	2.655
85	2021-11-24	03:39:28	12	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	200	3.825
85	2021-11-24	03:39:28	13	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-3	2.76
85	2021-11-24	03:39:28	14	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-214	2.761
85	2021-11-24	03:39:28	15	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	-1	2.727
85	2021-11-24	03:39:28	16	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	1	3.908
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
86	2021-11-24	03:41:44	1	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	-84	5.372
86	2021-11-24	03:41:44	2	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	77	7.53
86	2021-11-24	03:41:44	3	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-93	2.703
86	2021-11-24	03:41:44	4	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	-66	5.183
86	2021-11-24	03:41:44	5	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	55	3.612
86	2021-11-24	03:41:44	6	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	80	2.462
86	2021-11-24	03:41:44	7	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-94	2.457
86	2021-11-24	03:41:44	8	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-101	2.838
86	2021-11-24	03:41:44	9	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	-81	1.836
86	2021-11-24	03:41:44	10	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	-80	1.892
86	2021-11-24	03:41:44	11	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-49	1.92
86	2021-11-24	03:41:44	12	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	75	1.802
86	2021-11-24	03:41:44	13	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	31	2.293
86	2021-11-24	03:41:44	14	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	-80	1.533
86	2021-11-24	03:41:44	15	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-181	2.806
86	2021-11-24	03:41:44	16	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-141	1.739
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
87	2021-11-24	04:53:26	1	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	4	5.495
87	2021-11-24	04:53:26	2	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	-2	4.128
87	2021-11-24	04:53:26	3	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	7	5.214
87	2021-11-24	04:53:26	4	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	-1	4.037
87	2021-11-24	04:53:26	5	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	7	2.565
87	2021-11-24	04:53:26	6	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	8	2.316
87	2021-11-24	04:53:26	7	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	10	2.324
87	2021-11-24	04:53:26	8	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-8	2.083
87	2021-11-24	04:53:26	9	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	11	1.556
87	2021-11-24	04:53:26	10	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-9	1.382
87	2021-11-24	04:53:26	11	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	10	1.656
87	2021-11-24	04:53:26	12	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-17	1.8
87	2021-11-24	04:53:26	13	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	4	1.424
87	2021-11-24	04:53:26	14	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-2	1.398
87	2021-11-24	04:53:26	15	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	3	1.333
87	2021-11-24	04:53:26	16	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	5	1.351
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
89	2021-11-24	09:50:53	1	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	25	27.483
89	2021-11-24	09:50:53	2	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	68	13.222
89	2021-11-24	09:50:53	3	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-65	10.107
89	2021-11-24	09:50:53	4	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-24	4.96
89	2021-11-24	09:50:53	5	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	64	8.97
89	2021-11-24	09:50:53	6	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-41	8.668
89	2021-11-24	09:50:53	7	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	22	9.336
89	2021-11-24	09:50:53	8	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	57	9.063
89	2021-11-24	09:50:53	9	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	83	9.403
89	2021-11-24	09:50:53	10	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	59	3.11
89	2021-11-24	09:50:53	11	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-32	9.208
89	2021-11-24	09:50:53	12	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	70	8.459
89	2021-11-24	09:50:53	13	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-51	4.5
89	2021-11-24	09:50:53	14	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	81	3.659
89	2021-11-24	09:50:53	15	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	61	4.062
89	2021-11-24	09:50:53	16	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-60	3.439
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
90	2021-11-24	23:57:19	1	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	222	2.464
90	2021-11-24	23:57:19	2	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	189	2.52
90	2021-11-24	23:57:19	3	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	228	1.95
90	2021-11-24	23:57:19	4	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-134	3.635
90	2021-11-24	23:57:19	5	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-224	2.418
90	2021-11-24	23:57:19	6	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-212	1.673
90	2021-11-24	23:57:19	7	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-217	1.767
90	2021-11-24	23:57:19	8	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	-164	3.923
90	2021-11-24	23:57:19	9	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-135	2.303
90	2021-11-24	23:57:19	10	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	142	1.85
90	2021-11-24	23:57:19	11	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	240	1.561
90	2021-11-24	23:57:19	12	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-177	2.16
90	2021-11-24	23:57:19	13	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	176	2.554
90	2021-11-24	23:57:19	14	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-179	1.553
90	2021-11-24	23:57:19	15	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-212	1.449
90	2021-11-24	23:57:19	16	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	187	2.073
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
92	2021-11-25	03:35:37	1	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	177	8.89
92	2021-11-25	03:35:37	2	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	95	4.8
92	2021-11-25	03:35:37	3	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-136	4.283
92	2021-11-25	03:35:37	4	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	99	3.435
92	2021-11-25	03:35:37	5	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-180	7.07
92	2021-11-25	03:35:37	6	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-167	2.67
92	2021-11-25	03:35:37	7	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	126	5.029
92	2021-11-25	03:35:37	8	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	184	18.17
92	2021-11-25	03:35:37	9	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-141	7.945
92	2021-11-25	03:35:37	10	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-171	2.363
92	2021-11-25	03:35:37	11	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	164	4.493
92	2021-11-25	03:35:37	12	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-160	3.056
92	2021-11-25	03:35:37	13	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	114	6.11
92	2021-11-25	03:35:37	14	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	192	11.937
92	2021-11-25	03:35:37	15	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-130	4.591
92	2021-11-25	03:35:37	16	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	184	3.826
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
93	2021-11-25	07:03:35	1	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-6	2.821
93	2021-11-25	07:03:35	2	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	5	1.673
93	2021-11-25	07:03:35	3	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	16	1.772
93	2021-11-25	07:03:35	4	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	0	1.828
93	2021-11-25	07:03:35	5	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	2	2.799
93	2021-11-25	07:03:35	6	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-8	1.527
93	2021-11-25	07:03:35	7	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	1	2.375
